,tweet_id,tweet_en_translation
2252,1485269965691363331,hhhh
2253,1485133195666464768,God forgive me
2254,1484033424457625607,Impossible
2255,1483784015421313027,Yup
2256,1483736336683184134,Yup
2257,1483462061514440721,Repentance
2258,1483347278006038533,All
2259,1481321280452317186,allah gives you the glad tidings
2260,1481152844778680320,Not true
2261,1481097637688393729,Very beautiful
2262,1480966319667392520,surprise me
2263,1480875876514414592,😂 😂 😂
2264,1480185566566174723,Ok we will tell them
2265,1479714939782713346,Excellent
2266,1479499356382322695,Okay dear
2267,1478324946145263621,May God heal them
2268,1478308422244352002,No one care
2269,1478007966540476418,Not true
2270,1477957642312208385,God forgive me
2271,1477930214852341761,lol
2272,1477296980976148482,hhhhhhhhh
2273,1477292418613579778,Okay dear
2274,1477219206588477441,Okay dear
2275,1476571522751995912,God forgive me
2276,1476170472442281990,enough
2277,1475874767819452418,yes yes
2278,1475781132922851331,yes yes
2279,1475753918613405697,Yes
2280,1475750392835231748,Better
2281,1475512435629080577,no comment
2282,1475506121112793088,Impossible
2283,1475500419208073224,God forgive me
2284,1475378661801005057,Thanks God
2285,1474856035525570564,lol
2286,1473301921704419333,Mashallah
2287,1473254328810967041,Mashallah
2288,1473234197443665923,Mashallah
2289,1473229803583066117,Mashallah
2290,1474638534359322628,hhhhhhh
2291,1472483803276918786,God forgive me
2292,1472468404338663429,surprise me
2293,1471485969228464128,God forgive me
2294,1471483496023859211,hhhhhhh
2295,1474103691686948869,nothing is true
2296,1470814269897854982,God forgive me
2297,1470813345821466630,Oh God
2298,1470836817536729103,Okay
2299,1470358589386760196,Mashallah
2300,1470302903097245700,Mashallah
2301,1470002863887769603,God forgive me
2302,1470113888964386817,"Hell, an evil refuge"
2303,1469973453281591301,Again
2304,1469953760365461504,Thanks God
2305,1469358185567899660,no comment
2306,1469246382745731079,Excellent
2307,1468956514622734340,and the solution
2308,1468944845410603013,hhhh
2309,1468295112073658369,no comment
2310,1468139209965907969,Nice
2311,1467830905146331136,We're doomed
2312,1467544886199078923,We're doomed
2313,1467512531732344836,We're doomed
2314,1467705577241550854,Not true
2315,1466808756721881090,Not true
2316,1466798750739935236,Not true
2317,1466117773336006656,Mashallah
2318,1465774295230164995,Allah help us
2319,1465713264680058884,hhhhhhhhh
2320,1465653956705673221,Very beautiful
2321,1465653854951940099,Mashallah
2322,1465006236823396361,Thank God
2323,1464804105029918729,Forgive me God
2324,1464648334820487176,O god help us
2325,1464639606247366659,strong
2326,1464620760585146371,"All of it is a lie, a lie, a lie"
2327,1464613870824218626,Mashallah
2328,1464531211313946628,Aha
2329,1463954419918192642,God forgive me
2330,1463870970591158279,God forgive me
2331,1463733410208362496,Thank God
2332,1463516084645081099,TRUE
2333,1463079631725252609,Nice
2334,1461090766302887943,hhhhhhh
2335,1460925488235433991,God forgive me
2336,1460554730590158848,We're doomed
2337,1460548501511811072,hhhhhhhhhhhhhhhh
2338,1460178152798490627,hhhhhhhhhhhhhhhh
2339,1458864761492414474,Forgive me God
2340,1458375192250667010,lie lie lie
2341,1458294795881918464,Not true
2342,1458152669290405892,strong
2343,1458126423416266763,Mashallah
2344,1457724933786816520,nothing is true
2345,1457657902047629315,Impossible
2346,1457421722383265797,Aha
2347,1457274373337985025,hhhhhhhhh
2348,1457243678871801859,lol
2349,1456987827980443657,Thank God
2350,1456932663273693189,Better
2351,1456919542207184900,Better
2352,1456887679942017029,Excellent
2353,1456333852214013954,Forgive me God
2354,1455800186916179968,surprise me
2355,1455799857101385728,hhhhhhh
2356,1455590019192836102,If God wants
2357,1455720757749817350,Impossible
2358,1455471835454316548,Yes
2359,1455454123411836930,No one care
2360,1455424529925394434,hhhhhhh
2361,1455193651320131587,Excellent
2362,1455191303638208517,hhhhhhhhhhh
2363,1455132610896834569,Aha
2364,1454756623713542147,Allah help us
2365,1454739232426168320,Nice
2366,1454502546161209349,lie lie lie
2367,1453072332625518603,Ok we will tell them
2368,1453037954016944130,Good news
2369,1452227234715115530,hhhh
2370,1452230060598038537,hhhhhhh
2371,1452212024029716480,God forgive me
2372,1451721696264794123,No
2373,1451142796988100608,We're doomed
2374,1451090626834018305,Exactly
2375,1450178964752842757,Mashallah
2376,1448592136190967814,Excellent
2377,1448588658232201218,Your words are true
2378,1448941827969650705,no comment
2379,1445737081062375427,Be thankful for small mercies
2380,1445148865573924865,No
2381,1445252723490832385,Better
2382,1445129132074061828,Better
2383,1445126369617367046,Better
2384,1445124082337521675,On God it's better
2385,1445115654797938693,No one care
2386,1445107647062159384,Good
2387,1445102872513888270,Better
2388,1445182648838729733,surprise me
2389,1445087275944235020,Impossible
2390,1445065305366093828,enough
2391,1445064379116969989,Nice
2392,1443500398833278980,surprise me
2393,1443269433577938947,No one care
2394,1443244062002368514,Again
2395,1442814208442347520,If God wants
2396,1442137292907454464,lol
2397,1441845555496460288,We're doomed
2398,1440574950520221698,"All of it is a lie, a lie, a lie"
